Candidate,Party,Votes
JAYARAM A S,Bharatiya Janata Party,60710
M T KRISHNAPPA,Janata Dal (Secular),58661
RANGAPPA T CHOWDRI,Indian National Congress,24584
M.NARAYAN GOWDA,Independent,4566
M D RAMESH,Independent,2148
H L SANJEEVAIAH,Independent,613
KAPANIGOWDA,Independent,393
RAGHAVENDRA M J LAD,Independent,279
KRISHNAPPA,Independent,238
G S BASAVALINGAIAH,Independent,198
RAMESH B M,Independent,195
None of the Above,None of the Above,954
