Candidate,Party,Votes
S.N.NARAYANASWAMY K.M,Indian National Congress,70871
M.MALLESH BABU,Janata Dal (Secular),49300
VENKATAMUNIYAPPA B.P.,Bharatiya Janata Party,33555
G.CHIKKANARAYANA,Republican Sena,404
C.VENKATESHAPPA,Independent,354
K.M RAMAKRISHNAPPA,Independent,313
SRINIVASA,All India Mahila Empowerment Party,312
M.NARAYANASWAMY,Independent,299
VENKATESH,Independent,169
R.RAJENDRA,Independent,150
None of the Above,None of the Above,1127
